globalid,CreationDate,Creator,EditDate,Editor,date_and_time,your_mode_of_transportation,mode_other,request,request_other,additional_comments,shape_wkt,POINT_X,POINT_Y
{74C1217F-A971-40E4-A4B2-179AC2626EA6},9/2/2025 2:21:22.041,,9/2/2025 2:21:22.041,,9/2/2025 2:18:00.000,walks,,notenoughtime,,"This intersection is incredibly dangerous. There is a major train station, a major bus station, many restaurants and businesses, and a major intersection. There is not enough time for the pedestrians to cross and clear the train platform. Cars overshoot the lights and end up blocking the intersection during the pedestrian light. The entire intersection needs an overhaul. See Coolidge Corner for an example. ",POINT (-71.131007250999971 42.350369884000031),-71.131007250999971,42.350369884000031
{F25D4DD0-DB8D-49EC-823E-835DD32568F5},9/2/2025 2:23:30.553,,9/2/2025 2:23:30.553,,9/2/2025 2:21:00.000,bikes,,doublepark,,"Food delivery vehicles block an already narrow pathway for cars, cyclists, and pedestrians",POINT (-71.131422997999948 42.351152045000049),-71.131422997999948,42.351152045000049
{A5A8EF62-A32B-4D45-946D-D4FD846351E6},9/22/2025 18:14:35.345,,9/22/2025 18:14:35.345,,9/22/2025 17:57:00.000,other,I live 3 stops from stop sign and witness drive through stop sign at excessive speed every single day.  ,other,Cars run stop sign all the time and at excessive speeds. We have had close calls -- a woman pushing a stroller crossing just beyond stop sign -- kids on bicycles heading straight for that curve where the stop sign sits... this happens regularly. ,"1) Drivers do not stop at stop sign and often pick up speed as they approach the sign because of the curve of the road-psychological effect? 2) Excessive speed 3) Has been major cut through for decades after being discovered as VFW Parkway curb replacement was taking place. The increase in cars traveling down our street has increased significantly since then. It is now a thoroughfare--a regular route for too many drivers. Drivers can start their drive on Baker and travel all the ways to Forest Hills via Dwinell, Weld, etc. In summary, Cars failing to stop, excessive speeds, excessive number of cars for our residential neighborhood. ",POINT (-71.164979985999935 42.288729983000053),-71.164979985999935,42.288729983000053
{A9056A36-98C8-4016-87C2-21FE5CF460D5},9/22/2025 21:28:10.097,,9/22/2025 21:28:10.097,,9/22/2025 21:25:00.000,bikes,,bikefacility,,"Navigating down Essex Street from the wonderful bike lanes of back bay towards South Station is a nightmare for cyclists. Fast-moving vehicles make erratic lane changes on this portion of the road, and the bike/bus shared lane is not sufficient for cyclist safety. Additionally, connecting through the intersection of Essex and JFK surface road offers no connectivity, so no matter the route the cyclist chooses, cars are frustrated and aggressive.",POINT (-71.058502669999939 42.352474838000035),-71.058502669999939,42.352474838000035
{143C7C8F-9C06-456A-8066-0FC5C44361AF},9/23/2025 20:27:37.638,,9/23/2025 20:27:37.638,,9/23/2025 20:25:00.000,walks,,notenoughtime,,"People are not given enough time to cross, the wait for the walk sign is too long. In one direction (towards Forest Hills) the walk sign is only 5 seconds, drivers run the light and try to turn while pedestrians are crossing because the walk countdown is so short. ",POINT (-71.093926603999932 42.287643612000068),-71.093926603999932,42.287643612000068
{0CAD187E-DCE4-49B5-A257-217AC3AA7370},9/23/2025 20:30:39.777,,9/23/2025 20:30:39.777,,9/23/2025 20:28:00.000,walks,,runlightssigns,,The walk sign is only 5 seconds crossing Morton St to get to the bus stop at Morton St and Harvard St (in the Forest Hills direction). I worry that someone will get hit here because cars run the light while people are trying to cross. ,POINT (-71.093911181999943 42.287767130000077),-71.093911181999943,42.287767130000077
{96F098FF-DE3E-457A-A34C-7F9570ED4DD7},9/24/2025 13:42:36.388,,9/24/2025 13:42:36.388,,9/24/2025 13:38:00.000,walks,,yieldturn,,this is an incredibly dangerous intersection with two major streets (Commonwealth and Allston) and the MBTA green line station. The cars do not yield to the train when turning onto Allston Street resulting in many dangerous close calls,POINT (-71.137772677999976 42.348521237000057),-71.137772677999976,42.348521237000057
{A3393F58-CA00-40F0-8915-CE07C630C031},9/24/2025 13:46:33.147,,9/24/2025 13:46:33.147,,9/24/2025 13:43:00.000,bikes,,other,"road becomes one-way at this intersection, people ignore it and drive uphill on a one-way street",Brainerd street becomes one-way at Walbridge street. There are two DO NOT ENTER signs but people routinely ignore them. In the last two weeks I have personally observed three vehicles blowing straight through resulting in an incredibly dangerous situation.,POINT (-71.134718980999935 42.346814187000064),-71.134718980999935,42.346814187000064
{C6715AAE-4531-4C8C-B811-BB53497CFF33},9/25/2025 12:09:40.309,,9/25/2025 12:09:40.309,,9/25/2025 12:08:00.000,bikes,,yieldturn,,Northbound cars on South St turning right onto the Arborway don't yield to pedestrians or bikes and frequently block the crosswalks.,POINT (-71.114428068999985 42.301663396000038),-71.114428068999985,42.301663396000038
{448650E4-E23A-44EA-B55E-CFB8AD9AFC1D},9/25/2025 12:11:27.087,,9/25/2025 12:11:27.087,,9/25/2025 12:10:00.000,drives,,speeding,,Speeding cars along Deforest St caused a multi-car accident in the last couple of years. It feels very risky to cross Deforest St as a pedestrian.,POINT (-71.129119868999965 42.266889070000047),-71.129119868999965,42.266889070000047
{E56A0936-2656-4CF6-B24E-C513267E0A8C},9/25/2025 12:13:03.883,,9/25/2025 12:13:03.883,,9/25/2025 12:11:00.000,bikes,,other,Dangerous driving,Vehicles speed very close to cyclists in the bike lane. Drivers cut into the slight curve of the road and take up part of the unprotected bike lane.,POINT (-71.085787276999952 42.343461840000032),-71.085787276999952,42.343461840000032
{F13D972D-C844-47BC-B7A2-C656558DBE86},9/25/2025 12:14:32.462,,9/25/2025 12:14:32.462,,9/25/2025 12:13:00.000,bikes,,doublepark,,Double parked vehicles block the bike lanes and force cyclists into speeding traffic.,POINT (-71.087438340999938 42.346876882000061),-71.087438340999938,42.346876882000061
{997B52FF-DAAD-4E26-812F-5309AFD1AACC},9/26/2025 14:29:15.622,,9/26/2025 14:29:15.622,,9/26/2025 14:25:00.000,walks,,speeding,,"I feel unsafe crossing the intersection at Border and Decatur. Although there are crosswalk signs, many cars still speed. Some cars will speed and then barely break before getting to the crosswalk. Sometimes the cars do not see me as I am crossing because there are cars parks on both sides of the street (parked cars block sight of pedestrians). I am wondering if there could be speed bumps. I think that an additional crosswalk can be added at the intersection because pedestrians will sometimes cross on the other side of Decatur street, too.",POINT (-71.041190004999976 42.373000003000072),-71.041190004999976,42.373000003000072
{BA94C71E-C12D-433A-865B-60D2A90417B4},10/8/2025 3:05:59.436,,10/8/2025 3:05:59.436,,10/8/2025 3:02:00.000,walks,,speeding,,"This is an incredibly dangerous intersection. There is no mechanism to manage the speed of cars on Bunker Hill, so people do not yield for pedestrians because they’re traveling at such high speeds. I have several near misses PER WEEK because of the complete disregard for pedestrians in cross walks.",POINT (-71.062603468999953 42.379001143000039),-71.062603468999953,42.379001143000039
{1CA6B2A5-E716-4438-818D-FADC572132D8},10/14/2025 4:27:20.004,,10/14/2025 4:27:20.004,,10/14/2025 4:22:00.000,bikes,,bikefacility,,"I respectfully request the consideration of installing a Bluebikes station at the East Boston Public Library. This addition would provide equitable access, promote sustainable mobility, and strengthen the library’s role as a central and inclusive hub for learning and community engagement.
I am writing to express my concern about the lack of accessible transportation options to the East Boston Public Library, a key community space for residents, families, and youth. Currently, there is no direct public transportation route serving this location, making it difficult for many community members to reach the library safely and efficiently.",POINT (-71.028188343999943 42.378002256000059),-71.028188343999943,42.378002256000059
{AD76C3A9-339F-4A4C-8CB5-A85E75DEEF29},11/8/2025 14:07:13.006,,11/8/2025 14:07:13.006,,11/8/2025 14:04:00.000,walks,,other,"Roadway, tracks dangerous for bikes, people and cars.","The entire intersection and station area needs repaving, safer rubberized transitions between track and street.",POINT (-71.150859194999953 42.335981401000026),-71.150859194999953,42.335981401000026
{0FE6A5EA-475A-4AAD-A3D3-1E5DC3BC02CC},11/11/2025 1:14:21.065,,11/11/2025 1:14:21.065,,11/11/2025 1:12:00.000,walks,,runlightssigns,,This intersection needs to have the traffic light fully functioning with red/yellow/green. The current situation is dangerous for all users because it is confusing and there is no visibility. ,POINT (-71.033670815999983 42.376840896000033),-71.033670815999983,42.376840896000033
{A0C43D97-1B1F-4171-9FAA-332FAA8B4FEB},11/23/2025 16:36:19.656,,11/23/2025 16:36:19.656,,11/23/2025 16:30:00.000,other,I have lived at this intersection for 4 years,runlightssigns,,"The intersection of Lexington and Border in East Boston needs more traffic control devices. Currently there is one stop sign on the Lexington side and that is not enough. Please, look at the traffic records and you will see the amount of accidents that occur at this intersection regularly. There needs to be either a stop light installed or
more stop signs added in the other directions. This intersection is near a grocery store and school. It is heavily trafficked by both pedestrians and vehicles. I have emailed the office of Gabriela Colletta and they & BTD did not think more traffic devices were needed which is short sighted and ignores the needs of the East Boston community. ",POINT (-71.039876895999953 42.377131701000053),-71.039876895999953,42.377131701000053
{FC0EA71D-A4BC-4BEF-8CA4-0D555CC4FE67},12/1/2025 15:16:29.793,,12/1/2025 15:16:29.793,,12/1/2025 15:12:00.000,walks,,yieldgoing,,"cars constantly speed on Everett street and do not yield, even when pedestrians are in the crosswalk. this is a serious issue because pedestrians are often crossing Everett to enter the Star Market shopping plaza, and there are two schools within a block (German International School and the Gardner Pilot Academy). some sort of speed mitigation is needed on this road",POINT (-71.13581895599998 42.36204254300003),-71.135818955999980,42.362042543000030
{D2BDE079-6ABD-4ED8-A39A-FACCC43098FE},12/12/2025 16:59:09.130,,12/12/2025 16:59:09.130,,12/12/2025 16:57:00.000,drives,,yieldturn,,This crossing is exremely dangerous. People crossing into Park Drive barely ever yield or stop. It's likely that the bike line paint is confusing drivers. Every time I drive through here I see a near collision. ,POINT (-71.099884292999946 42.340807307000034),-71.099884292999946,42.340807307000034
{C9E2D095-BA03-4B6F-AA1B-295D2F1BB16E},12/13/2025 2:52:42.725,,12/13/2025 2:52:42.725,,12/13/2025 2:51:00.000,walks,,runlightssigns,,,POINT (-71.106277618999968 42.304179730000044),-71.106277618999968,42.304179730000044
{1B5D7F49-9D92-4D86-8120-C13C23305359},12/13/2025 2:54:44.878,,12/13/2025 2:54:44.878,,12/13/2025 2:53:00.000,walks,,speeding,,,POINT (-71.106611336999947 42.304429330000062),-71.106611336999947,42.304429330000062
{9017ECDD-7AC7-4627-93CD-9D9E85623438},12/26/2025 17:04:11.518,,12/26/2025 17:04:11.518,,12/26/2025 17:01:00.000,walks,,notenoughtime,,There is no pedestrian phase for the Berkeley St SB approach crosswalk.  ,POINT (-71.074418897999976 42.354026627000053),-71.074418897999976,42.354026627000053
{7472F0CB-0352-4563-AFD3-E6DF3D9DC93D},1/29/2026 14:23:19.284,,1/29/2026 14:23:19.284,,1/29/2026 14:22:00.000,bikes,,bikefacility,,Bike lanes are too narrow entering Boston and cars do not respect them,POINT (-71.070032587999947 42.367520511000066),-71.070032587999947,42.367520511000066
{63968DD7-349C-401B-BBB3-76823A39F01C},1/29/2026 14:25:53.225,,1/29/2026 14:25:53.225,,1/29/2026 14:24:00.000,bikes,,doublepark,,Double parking is rife in the evening and weekends. ,POINT (-71.054409618999955 42.363880982000069),-71.054409618999955,42.363880982000069
{E8C8F4A9-A0BA-4BB3-95E0-33CC8899CFBB},1/29/2026 14:52:49.411,,1/29/2026 14:52:49.411,,1/29/2026 14:51:00.000,bikes,,bikefacility,,Bike lane is narrow and cars do not respect it as they drive fast along this stretch of Cross Street. ,POINT (-71.053459221999958 42.361350629000071),-71.053459221999958,42.361350629000071
{BFBC32E3-2396-40F6-A685-1A12B54BF5EF},1/29/2026 14:56:58.389,,1/29/2026 14:56:58.389,,1/29/2026 14:55:00.000,bikes,,awayfromside,,Pedestrians walk in the bike lane and stand in the bike lane while waiting to cross. Perhaps a wider sidewalk would help? ,POINT (-71.062625224999977 42.352531826000074),-71.062625224999977,42.352531826000074
{3B1E71E7-0CE4-4AC4-9FE1-2794523658DD},1/29/2026 15:01:09.403,,1/29/2026 15:01:09.403,,1/29/2026 14:58:00.000,walks,,other,,Cars block the intersection regularly and do not respect pedestrians crossing with a walk sign. Gridlock is common during the evening rush hour. ,POINT (-71.058437402999971 42.365150500000027),-71.058437402999971,42.365150500000027
{6DF330AB-7865-44EA-9406-1C8271DC6ED2},1/29/2026 15:06:33.167,,1/29/2026 15:06:33.167,,1/29/2026 15:02:00.000,bikes,,runlightssigns,,Cars from Charlestown turning right onto Causeway St run the red turn arrow endangering pedestrians crossing Causeway St and bikes going straight. ,POINT (-71.058655554999973 42.366923516000043),-71.058655554999973,42.366923516000043
{5198AF47-B2D0-4211-8A5C-5931CE346AEF},1/29/2026 15:08:33.510,,1/29/2026 15:08:33.510,,1/29/2026 15:07:00.000,bikes,,runlightssigns,,Cars from Cambridge turning right onto Storrow run the red turn arrow. They endanger both bikes going straight and pedestrians crossing Storrow. ,POINT (-71.068364257999974 42.366676624000036),-71.068364257999974,42.366676624000036
{8B0F9F60-74DE-4C03-B268-A73CE7096C8F},1/29/2026 15:18:39.770,,1/29/2026 15:18:39.770,,1/29/2026 15:08:00.000,bikes,,bikefacility,,"The Comm Ave/Packards corner is dangerous as a bike. Coming from Comm Ave traveling west, there is no good way to turn/follow Comm Ave westward. ",POINT (-71.124516133999975 42.352214833000062),-71.124516133999975,42.352214833000062
{E90BD309-D5CB-4CF7-BFE5-72784D6F3130},1/29/2026 15:23:50.978,,1/29/2026 15:23:50.978,,1/29/2026 15:20:00.000,walks,,visibility,,Cars park illegally on the south corner in the striped lines outside Dino's and the crosswalk. This makes it difficult for pedestrians to see and for cars to turn from Salem right onto Prince.  ,POINT (-71.055389515999934 42.365085926000063),-71.055389515999934,42.365085926000063
{195E4707-B6BB-40DE-AA97-CC4F4B7879CD},1/29/2026 15:30:35.960,,1/29/2026 15:30:35.960,,1/29/2026 15:28:00.000,bikes,,bikefacility,,"There are many lanes for cars/parking, we need a two-way bike lane here. As is, we share the lanes with cars and they act unpredictably as they look for parking on either side. ",POINT (-71.069780464999951 42.356814696000072),-71.069780464999951,42.356814696000072
{28665403-D0EA-44AB-A6EA-2BF6D4CCC365},1/29/2026 15:38:50.557,,1/29/2026 15:38:50.557,,1/29/2026 15:37:00.000,bikes,,bikefacility,,"This business district in JP could use a proper protected bike lane. As is, we are cheek by jowl with cars. ",POINT (-71.114424944999939 42.311367272000041),-71.114424944999939,42.311367272000041
{C7432B63-F9F4-451E-8986-BFEE2082D3D5},1/29/2026 15:41:13.995,,1/29/2026 15:41:13.995,,1/29/2026 15:40:00.000,bikes,,bikefacility,,We need a proper connection for bikes between the esplanade and the emerald necklace.,POINT (-71.09212789999998 42.349682306000034),-71.092127899999980,42.349682306000034
{43774BA6-991F-45FF-9DB1-2F11B0377DAE},1/29/2026 20:42:47.634,,1/29/2026 20:42:47.634,,1/29/2026 20:02:00.000,bikes,,speeding,,"Cars often speed when turning onto Charles Street, creating unsafe conditions for pedestrians. More visible signage is needed to remind drivers to slow down and yield. Someone tragically lost their life at this exact location last year, yet no meaningful safety improvements have been made.

The area between the liquor store and barbershop is frequently chaotic. Illegal parking forces cyclists onto sidewalks, which are already narrowed by business activities and parked mopeds. This pushes pedestrians into the street just to pass through.

Speeding vehicles, blocked sidewalks, and poor enforcement create a serious safety hazard. Traffic calming measures, clearer signage, better parking enforcement, and improved pedestrian and bike infrastructure are urgently needed.",POINT (-71.060033319999945 42.300760652000065),-71.060033319999945,42.300760652000065
{169BE06F-D3C0-47AD-BFBA-C30D4956CA06},2/4/2026 2:27:36.807,,2/4/2026 2:27:36.807,,2/4/2026 2:23:00.000,drives,,doublepark,,Double parking gets really bad on the weekends and holiday's and the nearby connecting streets. ,POINT (-71.073982612999941 42.340106946000049),-71.073982612999941,42.340106946000049
{CF6EA5D5-FCCB-4AE6-B22A-AC60AA1A4DC3},2/6/2026 14:27:56.535,,2/6/2026 14:27:56.535,,2/6/2026 14:21:00.000,walks,,runlightssigns,,"The following things happen on a daily basis:
- After the left turn light has turned red, multiple cars are still turning left from the bridge onto Commercial St., even as the walk sign is on and pedestrians are waiting to cross Commercial. 
- Cars from both Endicott St. and N. Washington St. are turning right while they have a red light and there is a walk sign for pedestrians crossing Commercial, and they are not yielding to pedestrians or trying to speed through, only to slam on the brakes / almost hit pedestrians
- Cars on Commercial St. turning right onto the bridge will not yield to pedestrians when there is a red light for them and a walk signal for pedestrians crossing Commercial.",POINT (-71.058373923999966 42.367025740000031),-71.058373923999966,42.367025740000031
{891E4D7F-271B-41EF-ACC3-9E544FA78AF1},2/11/2026 15:13:31.757,,2/11/2026 15:13:31.757,,2/11/2026 15:07:00.000,walks,,visibility,,"It's very difficult for pedestrians to cross the street because of a)  low visibility due to parked cars and b) excess speeding in the area. I Street has become a major cut through with backups regularly occurring during afternoon commuting hours. Often, traffic is backed up onto 1st Street, which further adds to visibility issues for pedestrians.  ",POINT (-71.039983294999956 42.338070448000053),-71.039983294999956,42.338070448000053
{732AF62B-D320-4555-8421-0D091256BB98},2/14/2026 13:06:48.506,,2/14/2026 13:06:48.506,,2/14/2026 13:04:00.000,walks,,speeding,,This road Linden Street is a cut through to the highway and people use it as such. Families are walking with their kids while people are speeding up to Cambridge street. We need more crosswalks with those nice blinking lights and speed bumps ,POINT (-71.130052313999954 42.35432098800004),-71.130052313999954,42.354320988000040
{3B3DA47B-C63A-4547-B4B8-5649BCE036B8},2/14/2026 13:09:06.982,,2/14/2026 13:09:06.982,,2/14/2026 13:07:00.000,walks,,yieldturn,,"This intersection is crazy! I have almost been hit crossing cambridge street from the highway sign so many times. It is like a five lane road and no one expects pedestrians. So people turning from where the 525 Line building is, left onto Cambridge street blow right through the crosswalk without care.",POINT (-71.128094541999985 42.357321732000059),-71.128094541999985,42.357321732000059
{023FCF02-A80F-4FBE-9267-0BB8846EE69E},2/14/2026 13:10:19.628,,2/14/2026 13:10:19.628,,2/14/2026 13:09:00.000,walks,,walksignal,,It needs to be made clearer that you HAVE to push the button or you won’t get the walk. And then once you do push the button it takes so long for the light to change.,POINT (-71.130232321999983 42.35277635500006),-71.130232321999983,42.352776355000060
{D9685247-3081-4DA3-8927-767DABBD3D6C},2/14/2026 13:11:44.469,,2/14/2026 13:11:44.469,,2/14/2026 13:10:00.000,walks,,runlightssigns,,Coming from packages corner direction down comm ave this is no turn on red but the sign is barely visible from the linden supérette and no one cares. So you can fully have the walk and cars fully have the red and then they just drive into you to turn right on red onto linden street  ,POINT (-71.130190410999944 42.352879982000047),-71.130190410999944,42.352879982000047
{9EC82E9F-3011-4830-AD26-DB7E2F5670DE},2/14/2026 13:14:27.887,,2/14/2026 13:14:27.887,,2/14/2026 13:11:00.000,walks,,awayfromside,,"Makes nooo sense that you have to walk down Cambridge street to the light, cross, and then go back up Cambridge street to access the foot bridge that connects Allston to so many essential resources in lower Allston. Literally no one does that they play frogged across the street even with children. This city needs to work for pedestrians the cars can honestly wait. You should be able to get cross right over to meet the footbridge. If you’re in a wheelchair going down the hill just to go back up it is heinous or if you have a stroller or groceries or grocery cart. It needs to change.",POINT (-71.131870908999986 42.355909420000046),-71.131870908999986,42.355909420000046
{F9C15E4D-51CB-4390-A83C-482E9D28854D},2/19/2026 3:50:49.999,,2/19/2026 3:50:49.999,,2/19/2026 3:47:00.000,uses an assistive device,,runlightssigns,,People have sped through this particular intersection even when they have a red light indicating for them to completely stop. ,POINT (-71.073490853999942 42.352066506000028),-71.073490853999942,42.352066506000028
{FF53E864-77FC-4460-83EC-34D059CCD68F},2/23/2026 12:16:36.677,,2/23/2026 12:16:36.677,,2/23/2026 12:10:00.000,drives,,visibility,,intersection at Soldier Monument on Centre Street & South Street needs a traffic light to allow vehicles to turn left or right. And Parking around The Monument inhibits drivers from seeing oncoming traffic. ,POINT (-71.115730280999969 42.309331793000069),-71.115730280999969,42.309331793000069
{104070FF-6F7F-4E8B-A732-A31CD91015D1},2/28/2026 23:02:10.617,,2/28/2026 23:02:10.617,,2/28/2026 23:00:00.000,walks,,speeding,,People speed and don't yield to pedestrians at the pedestrian crossing,POINT (-71.093714939999984 42.340778893000049),-71.093714939999984,42.340778893000049
{B40D58CC-0EF5-489C-8AE5-08609F624601},2/28/2026 23:05:25.005,,2/28/2026 23:05:25.005,,2/28/2026 23:04:00.000,walks,,speeding,,People speed and don't yield to pedestrians in the crosswalk,POINT (-71.092122786999937 42.34142692000006),-71.092122786999937,42.341426920000060
{FF8FE760-F059-4F82-B920-97C15D9974CE},3/18/2026 16:55:49.267,,3/18/2026 16:55:49.267,,3/18/2026 16:54:00.000,walks,,bikefacility,,Bike lanes need new flex posts - drivers blocking lanes,POINT (-71.054892416999962 42.359193116000029),-71.054892416999962,42.359193116000029
{B910446C-B178-4FBA-914F-B2FE05FC4033},3/18/2026 17:59:03.676,,3/18/2026 17:59:03.676,,3/18/2026 17:56:00.000,walks,,speeding,,The crosswalk at LaGrange St and Westmount Ave in West Roxbury is an accident waiting to happen for a pedestrian. Cars speed through and do not stop. The city is well aware of this issue.,POINT (-71.160815018999983 42.282600003000027),-71.160815018999983,42.282600003000027
{09746D39-5933-4969-ADAB-68855AF30547},3/22/2026 17:33:26.103,,3/22/2026 17:33:26.103,,3/22/2026 17:31:00.000,bikes,,other,Gas powered mopeds riding in bike lane,"This is an issue all over the city, not just on Boylston street. ",POINT (-71.076257510999937 42.350386054000069),-71.076257510999937,42.350386054000069
{EBE38FAD-7EF7-4A33-B5A0-AFA3BD82ED89},4/2/2026 15:33:40.399,,4/2/2026 15:33:40.399,,4/2/2026 15:32:00.000,walks,,yieldturn,,"just such a dangerous intersection. cars race in front of pedestrians trying to get the bus stop, trader joes, the library, etc. this intersection needs to change and slow down cars.",POINT (-71.128064209999934 42.357334751000053),-71.128064209999934,42.357334751000053
{7E1926ED-33C7-4455-B810-E38FC4D4C15A},4/7/2026 15:03:59.509,,4/7/2026 15:03:59.509,,4/7/2026 15:02:00.000,bikes,,yieldturn,,I have been yelled at by drivers when crossing Arborway N/S with a ""walk"" sign. Drivers will not yield to pedestrians and cyclists using the crosswalk.,POINT (-71.11429127599996 42.301593963000073),-71.114291275999960,42.301593963000073
{463B5022-1514-4907-83BA-5EA5902FE385},4/27/2026 22:32:36.447,,4/27/2026 22:32:36.447,,4/27/2026 22:30:00.000,walks,,speeding,,"So many people driving bike in the parks and toddlers are walking around. The park rule written that there are no bikes or vehicles allowed wheel. And police stood and then do nothing. I walk and almost a bike hit me and my dog , it was next to me 3 feet when the teen riding the gas scooter at 40 miles/ hours",POINT (-71.073358728999949 42.285594458000048),-71.073358728999949,42.285594458000048
{960144A6-BFD5-4528-ACB0-F7A9A517DF6D},5/7/2026 15:22:15.376,,5/7/2026 15:22:15.376,,5/7/2026 15:16:00.000,walks,,visibility,,"It is very hard for cars to see when they are turning onto Corey Road from Bellvista Road, particularly from the north but also from the south if a vehicle is pulled over on the eastbound side of Corey. Cars also often drive far too fast on Corey, particularly downhill on either side of Summit St. I live at this corner and there are accidents all the time, and just now there was a serious one - a car flipped over onto a parked car after being clipped by a turning car whose driver had an obstructed view. It’s a danger not just to drivers but to residents, and this neighborhood has many small children. I think this should be a 4-way stop.",POINT (-71.13651903899995 42.345591335000051),-71.136519038999950,42.345591335000051
{51F5DFCD-7C39-4BEB-8E5C-47318186D816},5/10/2026 22:36:10.356,,5/10/2026 22:36:10.356,,5/10/2026 22:24:00.000,walks,,runlightssigns,,"Almost all drivers coming down Webster St approaching Orleans St take a right turn onto Orleans. The traffic on Orleans has no stop sign, and many drivers coming down Webster get fixated looking left and roll into the intersection as they turn right without looking for pedestrians or coming to a stop.

I’ve watched a couple dozen close calls and have had quite a for myself and my dogs as a pedestrian. What’s particularly frightening is that the drivers rolling through the stop sign often don’t even seem to realize they came just a couple feet from hitting a pedestrian and continue their turn without every looking to the right.

I don’t know if a four-way stop would help here, or if something else would be a better solution, but it’s hard to imagine someone won’t get hit at some point if something doesn’t change, especially as ride-share traffic picks up from the Tall Ship",POINT (-71.038478648999956 42.367374159000065),-71.038478648999956,42.367374159000065
{CC52DB7D-F96E-4056-A1D7-59DD86C52E35},5/18/2026 17:37:37.127,,5/18/2026 17:37:37.127,,5/18/2026 17:35:00.000,drives,,visibility,,Nearly impossible to see cyclists in the bike lane while I’m taking a right turn at a green light. The cars parked on the side of the road lead to little or no visibility of who or what is in the bike lane. ,POINT (-71.112249816999963 42.323926768000035),-71.112249816999963,42.323926768000035
{439E881B-5E04-4B55-9E79-D38C0D374DC2},5/22/2026 14:42:24.109,,5/22/2026 14:42:24.109,,5/22/2026 14:40:00.000,walks,,runlightssigns,,"People turn right from Oak Square onto Faneuil without stopping, slowing down, or looking for pedestrians. 
",POINT (-71.167557710999972 42.35117934200008),-71.167557710999972,42.351179342000080
{03E86E52-6334-4A17-B2AE-38C983A861AD},5/22/2026 14:59:36.151,,5/22/2026 14:59:36.151,,5/22/2026 14:57:00.000,walks,,speeding,,Cars use Nonantum St as a cut through to get to Oak Square from Waverly St. Many go WAY too fast down the street. This is especially dangerous with pedestrians crossing the street to get to and from the Rev. James J Murphy path that leads to the 57/501/503 bus stops.,POINT (-71.172211175999962 42.349983308000049),-71.172211175999962,42.349983308000049
{053DEA29-C1F6-41F9-8B39-9D59D2C0640D},5/22/2026 15:05:26.508,,5/22/2026 15:05:26.508,,5/22/2026 15:02:00.000,drives,,speeding,,"Cars come flying down Faneuil Street between Parsons St & Oak Square way above the speed limit, ignoring the cross walks and the low-visibility turns from side streets.  Mitigated during rush hour by traffic volumes, but especially dangerous during business hours, evenings, and weekends. ",POINT (-71.162759781999966 42.352438893000055),-71.162759781999966,42.352438893000055
{A76C81D4-6160-44E0-9A95-FE5D73535DD1},5/22/2026 16:51:19.525,,5/22/2026 16:51:19.525,,5/22/2026 16:49:00.000,drives,,runlightssigns,,"With a blinking yellow and periodic red light at this intersection, I and my neighbors continually witness:
• Vehicles proceeding through red lights on Centre Street
• Confusion regarding left-turn procedures from Louders Lane
• Drivers unsure who has the legal right of way
• Vehicles ignoring flashing pedestrian signals nearby
• Delayed or inconsistent signal changes, especially on weekends
• Concerns involving pedestrians, cyclists, families, and school children

My concerns have increased with a recent incident in which my neighbor's vehicle was struck by another going through the red light, while he had the right of way exiting Louders Lane onto Centre Street. His car was totaled, but thankfully did not experience serious injuries. ",POINT (-71.124454668999988 42.306074515000034),-71.124454668999988,42.306074515000034
{A9E77908-1346-4B71-9BB8-B7654E045F9F},6/4/2026 18:04:26.938,,6/4/2026 18:04:26.938,,6/4/2026 17:54:00.000,drives,,visibility,,"This intersection, and many others along Meridian St., and specially those organized along  acute and/or obtuse angles and geometries (`triangle intersections') are hard for drivers to navigate and require strained head turning and bad visibility. Maybe some type of geometry changes, corner parking elimination, curb extensions, might help and also create new public spaces there (increase the ROW real-estate for pedestrians and adjacent businesses), whilst helping drivers in navigating safer intersection for crossing and merging traffic. e.g., perpendicular intersections there and/or off-sets

",POINT (-71.039029831999983 42.372136089000037),-71.039029831999983,42.372136089000037
{FFD34CB5-DAE4-4DAD-9E21-BC0F4FDB7FBF},6/4/2026 18:22:57.886,,6/4/2026 18:22:57.886,,6/4/2026 18:16:00.000,walks,,speeding,,"people often drive at high speeds along this street, Border st., and feels unsafe for pedestrians and bicyclists. The street seems to wide for its purpose and might benefit form some dieting, and perhaps new bike lane, buffered or on sidewalk, linking Central Square with the highly used Lopresti park. Also, mid-block crossings might be very effective in elongated blocks in East Boston, like those found along Border and other streets there. Start with improving conditions for pedestrians, midblock crossings, then worry about bicycle facilities (that seems to be a political hot topic here).",POINT (-71.041183645999979 42.373011937000058),-71.041183645999979,42.373011937000058
